media	title	num_likes	uri	entities
Spiegel Online	Flüchtlinge: Bundesregierung plant Ausnahmen beim Mindestlohn	2272	http://www.spiegel.de/politik/deutschland/fluechtlinge-bundesregierung-plant-ausnahmen-beim-mindestlohn-a-1128200.html	dpa
ZEIT ONLINE	Deutschland: Weise hält bis zu 15 Prozent der Flüchtlinge für gut qualifiziert	2272	http://www.zeit.de/news/2016-04/10/deutschland-weise-haelt-bis-zu-15-prozent-der-fluechtlinge-fuer-gut-qualifiziert-10103403	deutschland;afp;frank-jürgen;köln
DIE WELT	Das Milliardenspiel der minderjährigen unbegleiteten Flüchtlinge	1822	https://www.welt.de/debatte/kommentare/article160790706/Guete-wird-nur-respektiert-wenn-sie-sich-mit-Strenge-verbindet.html	deutschland;euro;umf;afghanistan;syrien
heise.de	Umweltbundesamtspräsidentin (SPD) fordert höhere Besteuerung nichtveganer Lebensmittel	1786	https://www.heise.de/tp/features/Umweltbundesamtspraesidentin-SPD-fordert-hoehere-Besteuerung-nichtveganer-Lebensmittel-3589118.html	spd;euro;straub;krautzbergers;krautzberger
Tichys Einblick	Simsalabim in Brandenburg: Wie aus illegal legal wird	1592	http://www.tichyseinblick.de/daili-es-sentials/simsalabim-in-brandenburg-wie-aus-illegal-legal-wird/	deutschland;ruhrgebiet;nicht;afd;spd
hogesatzbau.de	Die AfD und das Recht	291	http://hogesatzbau.de/die-afd-und-das-recht/	afd;brandner;stephan;jun
Facebook	Provokationen, Politikversagen, Überwachung – Mein Blick auf die letzte Woche	22	https://www.facebook.com/festnicolaus/videos/1460879813945701/
Facebook	In Österreich läuft eine Umfrage über Merkel.	18	https://www.facebook.com/AfDBgL/posts/1845231529087900
Facebook	NO_TITLE	18	https://www.facebook.com/afdgrzabg/?fref=ts	kambouri;künast;tania;renate;focus
t-online.de	AfD übertrifft ihr eigenes Spenden-Ziel	18	http://www.t-online.de/nachrichten/deutschland/parteien/id_79972290/afd-uebertrifft-ihr-eigenes-spenden-ziel.html	lüth;meuthen;euro;afd;jörg
FOCUS Online	Tschechien: Innenminister will Bürger gegen Terroristen bewaffnen	15	http://www.focus.de/politik/ausland/tschechien-innenminister-will-buerger-gegen-terroristen-bewaffnen_id_6436145.html	tschechien;usa;wieso;tschechei;achim
krone.at	Trump bereitet Mauerbau an US-Grenzen vor - Auch im Norden?	14	http://www.krone.at/welt/trump-bereitet-mauerbau-an-us-grenzen-vor-auch-im-norden-story-547091	wien;mediengesetz;bzw;multimedia;ecg
twitter.com	Beatrix von Storch auf Twitter: "Merkel will der Toten nicht gedenken."	12	https://twitter.com/Beatrix_vStorch/status/817796153991368704?ref_src=twsrc%5Etfw	nicht.das;merkel;storch;beatrix
waz.de	Guido Reil: "Wer Probleme offen anspricht, ist kein Nazi"	11	http://www.waz.de/staedte/essen/guido-reil-wer-probleme-offen-anspricht-ist-kein-nazi-id209152167.html	reil;guido;afd;spd;thomas
DIE WELT	Spendenaufruf: AfD sammelt mehr als zwei Millionen Euro ein	10	https://www.welt.de/politik/deutschland/article160820434/Warmer-Geldregen-fuer-die-AfD.html?wtrid=socialmedia.sociaflow.n24...facebook	afd;lüth;gauland;alexander;meuthen
BILD.de	Boss der Polizeigewerkschaft fordert Rauswurf von Ministerin	9	http://www.bild.de/politik/inland/politik-inland/ehen-polizeigewerkschaft-fordert-rauswurf-von-intergrationsministerin-oezuguz-48587912.bild.html
Deutsche Wirtschaftsnachrichten	Trump, Mexiko: Ford soll Arbeitsplätze in den USA erhalten	9	https://deutsche-wirtschafts-nachrichten.de/2016/11/19/trump-stoppt-ford-arbeitsplaetze-gehen-nicht-nach-mexiko/	ford;mexiko;usa;trump;kentucky
unser-mitteleuropa.com	Gauland: Wer Sicherheit in Deutschland will, darf nicht Grün wählen	8	http://unser-mitteleuropa.com/2017/01/02/gauland-wer-sicherheit-in-deutschland-will-darf-nicht-gruen-waehlen/	deutschland;gauland;köln;alexander;afd
thueringenpost.de	NO_TITLE	8	http://thueringenpost.de/wp-content/uploads/sites/19/2016/12/2016-05-thueringenpost.pdf	
Facebook	HEY IHR GRÜNEN - WIR LASSEN UNS NICHT BEVORMUNDEN!	8	https://www.facebook.com/AfDFlorianKohlweg/photos/a.109228682753694.1073741828.109205632755999/390645911278635/?type=3&theater
Facebook	Wer den Blauen Aufbruch - Die Zeitung für Sachsen-Anhalt noch nicht gelesen hat, kann unsere Sonderausgabe hier runterladen	7	https://www.facebook.com/afdfraktion.lsa/photos/a.1079991518690155.1073741829.1078884028800904/1300182913337680/?type=3
afdmh.de	Wir wollen unser Land zurück ! 	6	https://afdmh.de/wp/wp-content/uploads/2017/01/Petry-Wir-wollen-unser-Land-zurueck.pdf
afdmh.de	NO_TITLE	6	https://afdmh.de/wp/wp-content/uploads/2017/01/Petry-Land-zurueck-31.12.16.mp4	
Facebook	DIE KLATSCHE FÜR MERKEL	6	https://www.facebook.com/MERKEL.schafft.uns.ab/videos/1852385388313315/?hc_ref=PAGES_TIMELINE
Youtube	DONALD TRUMP - DEUTSCHES VOLK "BEFREIE Dich von ANGELA MERKEL - sie ist eine KATASTROPHE"	6	https://www.youtube.com/watch?v=EtS1znYJ5qk	youtube
Facebook	NO_TITLE	6	https://www.facebook.com/bystronpetr/?fref=nf	csu;afd;merkel;#afd;jäger
Facebook	Lustig: Für CDU-Tauber ist alles AfD.	6	https://www.facebook.com/bystronpetr/posts/1854222278150019
Facebook	NO_TITLE	6	https://www.facebook.com/MonikaGruber01/posts/1669480719745163	
tz.de	Bayerns AfD-Chef Petr Bystron: „ Uli Hoeneß kann gut austeilen. Wir auch“	6	https://www.tz.de/sport/fc-bayern/bayerns-afd-chef-petr-bystron-uli-hoeness-kann-gut-austeilen-wir-auch-7189626.html	hoeneß;bystron;afd;uli;petr
eva-herman.net	»Sie bereiten etwas vor«!	6	http://www.eva-herman.net/sie-bereiten-etwas-vor/
idea.de	Erstmals Streitgespräch zwischen AfD-Chefin und Kirchenleiter	6	http://www.idea.de/politik/detail/erstmals-streitgespraech-zwischen-afd-chefin-und-kirchenleiter-99449.html	petry;rekowski;afd;deutschland;ekd
Facebook	Durch den deutschen Online-Blätterwald geht ein Ruck der Empörung	6	https://www.facebook.com/afdstuttgart/photos/a.1227153180634548.1073741828.1224202144262985/1625988124084383/?type=3
sat1.de	Frühstücksfernsehen - Video - Fall Amri: Alles war bekannt, keiner hat gehandelt!	5	http://www.sat1.de/tv/fruehstuecksfernsehen/video/1-fall-amri-alles-war-bekannt-keiner-hat-gehandelt-clip?utm_source=facebook&utm_medium=social&utm_term=social_post&utm_campaign=fruehstuecksfernsehen&utm_content=20170106_1-fall-amri-alles-war-bekannt-keiner-hat-gehandelt-clip	amri;strunz;claus;anis
krone.at	"Politiker betätigen sich als Bürger-Erzieher" - Frank A. Meyer	5	http://www.krone.at/welt/politiker-betaetigen-sich-als-buerger-erzieher-frank-a-meyer-story-546930	meyer;deutschland;frank;berlin;bzw
web.de	AfD sammelt mehr als zwei Millionen Euro Spenden ein	5	https://web.de/magazine/politik/afd-sammelt-millionen-euro-spenden-32097748	afd;bouffier;dpa;euro;meuthen
Facebook	Umfrage-Klatsche...Die Grünen verlieren Wähler.	4	https://www.facebook.com/AfDBgL/posts/1846536432290743
Süddeutsche.de	Ausnahmen für Flüchtlinge beim Mindestlohn geplant	4	http://www.sueddeutsche.de/wirtschaft/migranten-bundesregierung-plant-ausnahmen-fuer-fluechtlinge-beim-mindestlohn-1.3317242	münchen
FOCUS Online	Ausnahmen vom Mindestlohn: Regierung will Pflicht für Flüchtlinge lockern	4	http://www.focus.de/finanzen/news/arbeitsmarkt/medienbericht-ausnahme-fuer-fluechtlinge-und-zuwanderer-regierung-will-mindestlohn-pflicht-lockern_id_6433412.html#comments	metz;michael;merkels;leitzins;afghanistan
Facebook	Sicherheits-GAU, Sex-Mob, Rassismus-Keule und Wirklichkeitsverweigerer: Das Leben in Deutschland wird immer beklemmender.	4	https://www.facebook.com/fruehstuecksfernsehen/videos/1371597552912688/?hc_ref=NEWSFEED
Contra Magazin	Tschechien: Bewaffnung der Bürger soll Sicherheit erhöhen	4	https://www.contra-magazin.com/2017/01/tschechien-bewaffnung-der-buerger-soll-sicherheit-erhoehen/	europa;tschechiens;chovanec;marco;milan
